id,class,kind,in_set,four_way,a_in_degree,b_wdegree,c_in_wdeg,c_out_wdeg,place_in,community,label
S1865,S,book,True,III_book_entry,1,31,1,0,0,17,ס' השלמות
S1866,S,book,True,III_book_entry,1,0,0,0,0,6,שלמי צבור
S1868,S,book,True,III_book_entry,1,0,0,0,0,14,שמוש תהלים
S1873,S,book,True,III_book_entry,1,31,1,0,0,17,שמירות הזירוז
S1875,S,book,True,III_book_entry,1,8,1,0,0,13,שמן זית זך
S1880,S,book,True,III_book_entry,1,0,0,0,0,10,שמן המר
S1881,S,book,True,III_book_entry,1,8,1,0,0,13,שמן משחת קדש
S1882,S,book,True,III_book_entry,1,13,0,2,0,4,שמן ששון
S1884,S,book,True,III_book_entry,1,28,0,0,0,6,שמע שלמה
S1887,S,book,True,III_book_entry,1,1,0,1,0,2,שמשוני
S1891,S,book,True,III_book_entry,1,18,0,3,0,3,שער יהושע
S1892,S,book,True,III_book_entry,1,2,2,1,0,18,שער כבוד ה
S1894,S,book,True,III_book_entry,1,31,0,1,0,2,שער הנתיבות
S1897,S,book,True,III_book_entry,1,7,0,0,0,6,שער שמעון
S1898,S,book,True,III_book_entry,1,2,1,1,0,3,שער התירוצים
S1902,S,book,True,III_book_entry,1,6,0,1,0,0,שערי בינה
S1903,S,book,True,III_book_entry,1,6,2,0,0,0,שערי ברכות
S1906,S,book,True,III_book_entry,1,7,1,0,0,17,שערי נעימה
S1909,S,book,True,III_book_entry,1,109,0,0,0,2,שערי קדושה
S1910,S,book,True,III_book_entry,1,6,2,0,0,1,שערי שבועות
S1911,S,book,True,III_book_entry,1,0,0,0,0,16,שערי שמים
S1916,S,book,True,III_book_entry,1,6,2,1,0,0,שערים
S1922,S,book,True,III_book_entry,1,1,0,0,0,6,שפתי כהן
S1923,S,book,True,III_book_entry,1,4,2,1,0,2,שפתי רננות
S1932,S,book,True,III_book_entry,1,1,0,1,0,2,שתי ידות
S1934,S,book,True,III_book_entry,1,8,1,0,0,13,שתיל פורח
S1937,S,book,True,III_book_entry,1,10,0,1,0,13,תבואות שור
S1940,S,book,True,III_book_entry,1,39,0,0,0,1,תדשא
S1945,S,book,True,III_book_entry,1,0,0,0,0,34,תולדות אדם
S1948,S,book,True,III_book_entry,1,4,1,0,0,13,תולדות יעקב יוסף
S1951,S,book,True,III_book_entry,1,6,1,1,0,9,תולדות שמשון
S1954,S,book,True,III_book_entry,1,1,3,1,0,1,תוספות גורניס
S1960,S,book,True,III_book_entry,1,5,0,1,0,11,תוספת מרובה
S1961,S,book,True,III_book_entry,1,4,1,3,0,6,תוספת דרבנן
S1967,S,book,True,III_book_entry,1,6,1,0,0,4,תוצאות חיים
S1968,S,book,True,III_book_entry,1,12,1,1,0,5,תור המעלה
S1969,S,book,True,III_book_entry,1,12,2,0,0,5,תורי זהב
S1972,S,book,True,III_book_entry,1,17,1,2,0,7,תורת האשם
S1978,S,book,True,III_book_entry,1,13,0,0,0,12,תורת חכם
S1981,S,book,True,III_book_entry,1,1,0,1,0,12,תורת המנחה
S1988,S,book,True,III_book_entry,1,38,0,1,0,7,תורת השלמים
S1990,S,book,True,III_book_entry,1,31,1,0,0,17,ס' התכליות
S1993,S,book,True,III_book_entry,1,13,1,0,0,5,תלמוד תורה
S1995,S,book,True,III_book_entry,1,0,1,0,0,5,תמונה
S1997,S,book,True,III_book_entry,1,0,0,0,0,0,ס' התמיד
S2002,S,book,True,III_book_entry,1,12,1,0,0,6,תנא דבי אליהו
S2006,S,book,True,III_book_entry,1,3,0,1,0,10,ס' התנינים
S2010,S,book,True,III_book_entry,1,9,1,0,0,4,תפארת הגרשוני
S2011,S,book,True,III_book_entry,1,2,1,0,0,11,תפארת ישראל
S2012,S,book,True,III_book_entry,1,1,1,0,0,4,תפארת למשה
S2015,S,book,True,III_book_entry,1,9,1,1,0,8,תפלת כל פה
S2016,S,book,True,III_book_entry,1,26,1,0,0,2,תפתה ערוך
S2019,S,book,True,III_book_entry,1,0,0,0,0,3,תקון סופרים
S2021,S,book,True,III_book_entry,1,26,1,0,0,2,תקון שובבים
S2024,S,book,True,III_book_entry,1,45,1,1,0,2,תקוני תשובה
S2031,S,book,True,III_book_entry,1,1,10,4,0,0,תרגום יונתן
S2043,S,book,True,III_book_entry,1,9,0,2,0,14,תשובות תלמידי דונש ומנחם
G0005,G,person,True,I_person_entry,0,0,0,0,0,2,"מהר""ר אביגדור קאסטילאץ"
G0006,G,person,True,I_person_entry,0,0,0,1,0,5,רבינו אביגדור קרא מפראג
G0021,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו אברהם בר רבינו אפרים
G0026,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר אברהם במ' יהודה די בוטון"
G0028,G,person,True,I_person_entry,0,0,0,0,0,15,"מהר""ר אברהם בן ביבאגי ספרדי מארגון"
G0032,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר אברהם בכ""ר ברוך"
G0037,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו אברהם הגדול
G0040,G,person,True,I_person_entry,0,0,0,0,0,8,"מהר""ר אברהם ראב""ד מק""ק גלונא"
G0043,G,person,True,I_person_entry,0,0,0,0,0,5,רבינו אברהם זוטרא
G0045,G,person,True,I_person_entry,0,0,0,0,0,7,"מהר""ר אברהם זכשן"
G0048,G,person,True,I_person_entry,0,0,0,0,0,6,הרב החסיד כמה' אברהם חיון
G0056,G,person,True,I_person_entry,0,0,0,0,0,7,"הרב אברהם בכ""ר יחזקאל חזקוני"
G0066,G,person,True,I_person_entry,0,0,0,0,0,16,"מה' אברהם הכהן מק""ק זאמושטש"
G0069,G,person,True,I_person_entry,0,0,0,0,0,5,"מהר""ר אברהם הלוי ברוכים"
G0083,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר אברהם ן' נחמיאס"
G0092,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו אברהם מפיזרו
G0105,G,person,True,I_person_entry,0,0,1,2,0,10,"מהר""ר אברהם רוזאניס"
G0109,G,person,True,I_person_entry,0,0,0,0,0,1,"הרב החסיד מהר""ר אברהם"
G0113,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר אברהם שרביט הזהב"
G0118,G,person,True,I_person_entry,0,0,1,1,0,7,"מהר""ר אהרן אחי הרמ""א"
G0146,G,person,True,I_person_entry,0,0,0,0,0,7,"מהר""ר אייזיק טירנא"
G0160,G,person,True,I_person_entry,0,0,0,0,0,11,רבינו אליהו
G0163,G,person,True,I_person_entry,0,0,2,3,0,9,"הג""מ אליהו אבד""ק חעלם"
G0167,G,person,True,I_person_entry,0,0,0,1,0,7,"הג""מ אליהו בהג""מ משה לואנץ"
G0185,G,person,True,I_person_entry,0,0,0,0,0,7,"מהר""ר אליעזר אחי הרמ""א"
G0189,G,person,True,I_person_entry,0,0,1,0,0,15,רבינו אליעזר הגאון
G0198,G,person,True,I_person_entry,0,0,0,0,0,11,"מהר""ר אליעזר נין"
G0207,G,person,True,I_person_entry,0,0,0,0,0,6,"מה""ר אלישע בהג""מ אברהם"
G0217,G,person,True,I_person_entry,0,0,0,0,0,4,ר' אלעזר הקליר
G0218,G,person,True,I_person_entry,0,0,0,0,0,4,"הגאון החסיד מה""ר אלעזר"
G0220,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר אסתרוק ן' שנגי"
G0234,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר אשר ז""ל"
G0240,G,person,True,I_person_entry,0,0,2,1,0,9,אלקליאון בן הדיסה
G0241,G,person,True,I_person_entry,0,0,0,0,0,0,אחרוני הרבנים
G0245,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר בירך"
G0248,G,person,True,I_person_entry,0,0,0,0,0,1,מה' בנימן
G0253,G,person,True,I_person_entry,0,0,0,0,0,3,מ' בנימן טראבוטו
G0257,G,person,True,I_person_entry,0,0,0,0,0,2,"כמהר""ר בנימן הלוי"
G0260,G,person,True,I_person_entry,0,0,0,0,0,6,"מהר""ר בנימן בכ""ר מאיר הלוי"
G0262,G,person,True,I_person_entry,0,0,0,0,0,12,מה' בנימן מלמד
G0268,G,person,True,I_person_entry,0,0,0,0,0,5,"מהר""ר (יששכר) בערמאנן סג""ל"
G0271,G,person,True,I_person_entry,0,0,1,0,0,1,רבינו ברוך
G0272,G,person,True,I_person_entry,0,0,0,0,0,6,מה' ברוך בן אליקים
G0275,G,person,True,I_person_entry,0,0,0,0,0,2,"מהר""ר ברוך ברזילי"
G0277,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר ברוך ן' חיים"
G0281,G,person,True,I_person_entry,0,0,0,0,0,28,"מהר""ר ברוך כ""ץ ראפאפורט"
G0286,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו ברוך בר שמואל
G0287,G,person,True,I_person_entry,0,0,1,1,0,1,רבינו ברוך (בן שמואל
G0292,G,person,True,I_person_entry,0,0,0,0,0,8,בן ציון
G0295,G,person,True,I_person_entry,0,0,0,0,0,11,"מהר""ר גבריאל איספירנסה"
G0296,G,person,True,I_person_entry,0,0,0,0,0,6,"מהר""ר גבריאל בכ""ר אליה"
G0298,G,person,True,I_person_entry,0,0,0,0,0,45,רב גדא
G0299,G,person,True,I_person_entry,0,0,1,2,0,3,"מהר""ר גדליה חיון"
G0313,G,person,True,I_person_entry,0,0,0,0,0,1,גאון
G0314,G,person,True,I_person_entry,0,0,0,0,0,1,"גאוני לותי""ר"
G0317,G,person,True,I_person_entry,0,0,0,0,0,0,גדולי הדורות שלפנינו
G0320,G,person,True,I_person_entry,0,0,0,0,0,0,גדולי הפוסקים
G0321,G,person,True,I_person_entry,0,0,0,0,0,29,גדולי הראשונים
G0322,G,person,True,I_person_entry,0,0,0,0,0,0,גדולי הרבנים
G0330,G,person,True,I_person_entry,0,0,0,0,0,0,מה' דוד בנבנשת
G0334,G,person,True,I_person_entry,0,0,0,0,0,4,מה' דוד דישבעק
G0340,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר דוד חאסן"
G0352,G,person,True,I_person_entry,0,0,0,0,0,2,"מהר""ר דוד לחמי"
G0354,G,person,True,I_person_entry,0,0,0,0,0,3,רבינו דוד ממינצבורג
G0356,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר דוד ן' נחמיאש"
G0358,G,person,True,I_person_entry,0,0,0,0,0,14,"מהר""ר דוד בכמהר""ר נתנאל קרקשוני"
G0360,G,person,True,I_person_entry,0,0,0,0,0,4,"מהר""ר דוד סימליץ"
G0365,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר דוד בכמהר""ר פנחס הכהן"
G0375,G,person,True,I_person_entry,0,0,0,0,0,8,רב דוסתאי גאון
G0381,G,person,True,I_person_entry,0,0,0,0,0,8,רבינו הילאי גאון
G0382,G,person,True,I_person_entry,0,0,0,0,0,4,"מהר""ר הירץ"
G0384,G,person,True,I_person_entry,0,0,0,0,0,16,"מהר""ר הירש"
G0385,G,person,True,I_person_entry,0,0,0,0,0,4,"מהר""ר הירש שור"
G0392,G,person,True,I_person_entry,0,0,0,0,0,3,ר' וואלף (זאב) הלוי
G0398,G,person,True,I_person_entry,0,0,0,0,0,0,ויידא
G0426,G,person,True,I_person_entry,0,0,0,0,0,8,"מהר""ר חיים בן אסמאעליץ"
G0431,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר חיים ברוך"
G0441,G,person,True,I_person_entry,0,0,0,0,0,1,"ה""ר חיים בר יחיאל"
G0450,G,person,True,I_person_entry,0,0,0,0,0,2,מה' חיים
G0456,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר חיים פיזארו"
G0461,G,person,True,I_person_entry,0,0,2,0,0,3,רבינו חנוניא
G0474,G,person,True,I_person_entry,0,0,0,0,0,0,רבינו טוביה
G0475,G,person,True,I_person_entry,0,0,2,1,0,1,רבינו טוביה
G0476,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו טוביה בר אליא
G0480,G,person,True,I_person_entry,0,0,1,1,0,0,רבינו טודרוס מטוליטולא
G0482,G,person,True,I_person_entry,0,0,0,0,0,7,"מהר""ר יאיר חיים בכרך"
G0483,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יאיר בן הרב רבינו מאיר
G0491,G,person,True,I_person_entry,0,0,0,0,0,6,"מהר""ר יהודה איסקירא"
G0500,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר יהודה בן בולאט"
G0501,G,person,True,I_person_entry,0,0,0,0,0,14,"מהר""ר יהודה ביטון"
G0507,G,person,True,I_person_entry,0,0,0,0,0,6,"מהר""ר יהודה ן' וירגא"
G0509,G,person,True,I_person_entry,0,0,0,0,0,2,הרב יהודה החסיד
G0515,G,person,True,I_person_entry,0,0,0,0,0,2,הרב יהודה כהן טנוגי
G0516,G,person,True,I_person_entry,0,0,0,0,0,1,ר' יהודה הכהן
G0519,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר יהודה ליאון"
G0521,G,person,True,I_person_entry,0,0,0,0,0,1,"מהר""ר יהודה לאנדא"
G0527,G,person,True,I_person_entry,0,0,0,0,0,14,"מהר""ר יהודה מסעוד"
G0529,G,person,True,I_person_entry,0,0,0,0,0,14,"מהר""ר יהודה בכ""ר משה מפאנו"
G0533,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יהודה בר נתן
G0538,G,person,True,I_person_entry,0,0,0,0,0,1,"מהר""ר יהודה עלוש"
G0545,G,person,True,I_person_entry,0,0,2,1,0,3,"מהר""ר יהודה רפאל"
G0547,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר יהודה"
G0554,G,person,True,I_person_entry,0,0,0,0,0,2,"מהר""ר יהושע ן' נון"
G0566,G,person,True,I_person_entry,0,0,1,7,0,4,"הרב הגאון גדול בדורו מהר""ר יואל (סירקי""ש"
G0593,G,person,True,I_person_entry,0,0,0,0,0,2,"מהר""ר יוסף אשכנזי"
G0595,G,person,True,I_person_entry,0,0,2,1,0,6,מה' יוסף בנבנשת
G0596,G,person,True,I_person_entry,0,0,1,1,0,3,רבינו יוסף בעל שמועות
G0597,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר יוסף גאלייגו"
G0604,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר יוסף"
G0613,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יוסף חיים
G0618,G,person,True,I_person_entry,0,0,0,0,0,2,מה' יוסף בר יוסף
G0630,G,person,True,I_person_entry,0,0,0,0,0,14,מה' יוסף מיליריאה
G0632,G,person,True,I_person_entry,0,0,0,0,0,6,רבינו יוסף נחמיאש
G0633,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יוסף מניקולא
G0648,G,person,True,I_person_entry,0,0,0,0,0,4,"מ""ר יוסף"
G0654,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר יוסף קשריש"
G0657,G,person,True,I_person_entry,0,0,1,0,0,1,רבינו יוסף
G0664,G,person,True,I_person_entry,0,0,0,0,0,7,"מהר""ר יוסף"
G0680,G,person,True,I_person_entry,0,0,0,0,0,3,מה' יחיאל ענבי
G0687,G,person,True,I_person_entry,0,0,0,0,0,1,הרב רבינו יעקב בן הרב ר' אליהו לבית לאטש
G0699,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יעקב מווירצבורג
G0725,G,person,True,I_person_entry,0,0,0,0,0,0,רבינו יעקב בר מכיר
G0726,G,person,True,I_person_entry,0,0,0,0,0,13,"מהר""ר יעקב מלכה"
G0733,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר יעקב פירמון"
G0741,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יעקב מקינון
G0747,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יעקב בר שלמה
G0748,G,person,True,I_person_entry,0,0,1,2,0,10,"(רבי יעקב ב""ר שמשון בר אנטולי"
G0760,G,person,True,I_person_entry,0,0,0,0,0,6,רבינו יצחק מאופנהיים
G0773,G,person,True,I_person_entry,0,0,0,0,0,3,מה' יצחק בארקי
G0786,G,person,True,I_person_entry,0,0,0,0,0,14,"מה""ר יצחק וינטורא"
G0791,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יצחק בר יהודה
G0796,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר יצחק במה' יוסף העס"
G0800,G,person,True,I_person_entry,0,0,0,0,0,12,"מהר""ר יצחק הכהן"
G0807,G,person,True,I_person_entry,0,0,0,0,0,0,רבינו יצחק הלוי
G0819,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יצחק בר מנחם
G0821,G,person,True,I_person_entry,0,0,0,0,0,14,"מהר""ר יצחק בכמה""ר מרדכי מתתיהו צורף"
G0822,G,person,True,I_person_entry,0,0,0,0,0,0,רבינו יצחק בן מרן הלוי
G0823,G,person,True,I_person_entry,0,0,0,0,0,2,רבינו יצחק בר משה מויינא
G0839,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר יצחק פארדו"
G0844,G,person,True,I_person_entry,0,0,0,0,0,6,"מהר""ר יצחק בכמה""ר צדיק ן' לב"
G0859,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יצחק משפירא
G0862,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו יקר הלוי
G0880,G,person,True,I_person_entry,0,0,0,0,0,4,"מו""ה ישעי' הלוי"
G0883,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ם ישראל אבא"
G0891,G,person,True,I_person_entry,0,0,0,0,0,5,"מהר""ר ישראל"
G0898,G,person,True,I_person_entry,0,0,0,0,0,1,"מהר""ר ישראל כעבון"
G0901,G,person,True,I_person_entry,0,0,0,0,0,6,"מהר""ר ישראל מזרחי"
G0913,G,person,True,I_person_entry,0,0,0,0,0,5,"הר""י ן' יחייא"
G0917,G,person,True,I_person_entry,0,0,4,3,0,3,"מהר""י ן' מניר"
G0924,G,person,True,I_person_entry,0,0,0,0,0,0,מר כהן צדק
G0926,G,person,True,I_person_entry,0,0,0,0,0,5,כדי
G0930,G,person,True,I_person_entry,0,0,4,1,0,3,"מהר""ר לוי טילייו"
G0937,G,person,True,I_person_entry,0,0,5,5,0,5,"מהר""ר ליב סאראוואל"
G0944,G,person,True,I_person_entry,0,0,4,2,0,2,"מהר""ר לפידות"
G0946,G,person,True,I_person_entry,0,0,0,0,0,1,לויה
G0951,G,person,True,I_person_entry,0,0,0,0,0,4,"מהר""ר מאיר אשכנזי"
G0954,G,person,True,I_person_entry,0,0,0,0,0,2,מה' מאיר ברזילי
G0968,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו מאיר בר משה
G0977,G,person,True,I_person_entry,0,0,1,0,0,14,"מהר""ר מאיר במ' שלום"
G0978,G,person,True,I_person_entry,0,0,0,0,0,6,"רבינו מאיר ב""ר שמעון"
G0979,G,person,True,I_person_entry,0,0,1,0,0,6,"מהר""ר מאיר בכה""ר שמעון"
G0985,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר מיימון נגאר"
G0987,G,person,True,I_person_entry,0,0,0,0,0,40,מיכל
G0994,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו מנחם מוורשא
G1001,G,person,True,I_person_entry,0,0,0,0,0,4,"מהר""ר מנחם מענדיל"
G1003,G,person,True,I_person_entry,0,0,0,0,0,4,הרב מנחם מענדיל מקראטשין
G1018,G,person,True,I_person_entry,0,0,0,0,0,10,"מהר""ר מסעוד רקח"
G1020,G,person,True,I_person_entry,0,0,0,1,0,0,"מהר""ר מרדכי האזובי"
G1025,G,person,True,I_person_entry,0,0,0,0,0,1,"מהר""ר מרדכי מעיר דרעא"
G1032,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר מרדכי נגא""ר"
G1040,G,person,True,I_person_entry,0,0,0,0,0,14,"מהר""ר משה אברהם רומאנין"
G1046,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר משה אלפראנגי"
G1054,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר משה ברודו"
G1059,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר משה גבאי"
G1064,G,person,True,I_person_entry,0,0,1,2,0,2,"מהר""ר משה הררי"
G1065,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר משה וידאל ויואש"
G1066,G,person,True,I_person_entry,0,0,0,0,0,4,"מהר""ר משה אב""ד דק""ק ווילנא"
G1068,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר משה ן' זכרי"
G1076,G,person,True,I_person_entry,0,0,5,1,0,0,רבינו משה בר יוסף
G1078,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו משה ברבי יקותיאל
G1079,G,person,True,I_person_entry,0,0,0,0,0,14,"מהר""ר משה ן' יקר"
G1080,G,person,True,I_person_entry,0,0,1,2,0,5,"מהר""ר משה (במ' ישעיה"
G1099,G,person,True,I_person_entry,0,0,0,1,0,10,הרב משה בר מיימון מקורטובא
G1106,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר משה משיש"
G1111,G,person,True,I_person_entry,0,0,0,0,0,4,"מהר""ר משה מסאכטשוב"
G1121,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו משה מצורך
G1127,G,person,True,I_person_entry,0,0,0,0,0,0,רבינו משה קמחי
G1133,G,person,True,I_person_entry,0,0,1,1,0,2,"מהר""ר משה בר שמואל"
G1134,G,person,True,I_person_entry,0,0,0,0,0,14,"מהר""ר משה ן' שנגי"
G1138,G,person,True,I_person_entry,0,0,0,0,0,8,רב משלם גאון
G1141,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו משלם
G1144,G,person,True,I_person_entry,0,0,0,1,0,1,"מהר""ר משלם בר קלונימוס"
G1145,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר מתתיהו ן' אלרוייה"
G1146,G,person,True,I_person_entry,0,0,0,0,0,8,רב מתתיהו גאון
G1148,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר מתתיה תמר"
G1150,G,person,True,I_person_entry,0,0,0,0,0,1,מורה
G1152,G,person,True,I_person_entry,0,0,1,1,0,8,רב נהילאי גאון
G1157,G,person,True,I_person_entry,0,0,1,2,0,0,רבינו נחמן
G1159,G,person,True,I_person_entry,0,0,0,0,0,1,רב נטרונאי גאון
G1171,G,person,True,I_person_entry,0,0,0,0,0,0,רבינו נתן האופאניאל
G1179,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו נתן
G1181,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו נתן
G1182,G,person,True,I_person_entry,0,0,0,0,0,0,"מהר""ר נתן נאגר"
G1194,G,person,True,I_person_entry,0,0,0,0,0,8,רבי נהוראי
G1195,G,person,True,I_person_entry,0,0,0,3,0,0,נהוראי סבא
G1201,G,person,True,I_person_entry,0,0,0,0,0,14,"מהר""ר סעדיה בר דוד זאראפה"
G1203,G,person,True,I_person_entry,0,0,0,0,0,10,רבינו עובדיה
G1210,G,person,True,I_person_entry,0,0,0,0,0,0,רבינו עזריאל
G1214,G,person,True,I_person_entry,0,0,0,0,0,3,"מהר""ר עזריאל בכ""ר מאיר סג""ל"
G1215,G,person,True,I_person_entry,0,0,0,0,0,1,רבינו עזריאל בר נתן
